Path,Sample,ReferenceGenome,ProviderName,Subject,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:217-Stp-No63-1_t08,Pacnes_C1,S507N703,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:211-Stp-Rc60-2_t08,Pacnes_C1,S505N702,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:207-Stp-Rc60-2_t08,Pacnes_C1,S504N702,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:264-Stp-Lc86-4_t08,Pacnes_C1,S530N712,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:249-Stp-Fo74-3_t08,Pacnes_C1,S529N711,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:248-Stp-Fo76-3_t08,Pacnes_C1,S527N711,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:242-Stp-Rc70-2_t08,Pacnes_C1,S527N710,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:272-Ext-tlChW-4_t08,Pacnes_C1,S526N710,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:235-Stp-Rc72-1_t08,Pacnes_C1,S530N709,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:272-Ext-tlChW-3_t08,Pacnes_C1,S526N709,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:241-Stp-Rc73-2_t08,Pacnes_C1,S531N708,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:300-Scr-crBa-4_t08,Pacnes_C1,S530N708,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:268-Ext-blFoW-2_t08,Pacnes_C1,S529N708,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:266-Ext-crChW-1_t08,Pacnes_C1,S530N701,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:240-Stp-Rc73-2_t08,Pacnes_C1,S527N708,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:241-Stp-Rc73-1_t08,Pacnes_C1,S531N707,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:300-Scr-crBa-3_t08,Pacnes_C1,S530N707,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:268-Ext-blFoW-1_t08,Pacnes_C1,S529N707,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:220-Stp-No63-1_t08,Pacnes_C1,S529N701,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:231-Stp-No62-2_t08,Pacnes_C1,S531N706,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:221-Stp-No63-2_t08,Pacnes_C1,S529N706,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:226-Stp-No65-4_t08,Pacnes_C1,S527N706,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:223-Stp-No65-2_t08,Pacnes_C1,S525N706,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:231-Stp-No62-1_t08,Pacnes_C1,S531N705,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:300-Scr-crBa-1_t08,Pacnes_C1,S530N705,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:221-Stp-No63-1_t08,Pacnes_C1,S529N705,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:226-Stp-No65-3_t08,Pacnes_C1,S527N705,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:223-Stp-No65-1_t08,Pacnes_C1,S525N705,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:301-Scr-Ch-3_t08,Pacnes_C1,S527N703,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:218-Stp-No63-1_t08,Pacnes_C1,S525N703,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:266-Ext-crChW-2_t08,Pacnes_C1,S530N702,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:220-Stp-No63-2_t08,Pacnes_C1,S529N702,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:251-Stp-Lc79-1_t08,Pacnes_C1,S530N723,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:296-Scr-trBa-1_t08,Pacnes_C1,S525N721,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:289-Scr-Rch-4_t08,Pacnes_C1,S526N720,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:229-Stp-No67-2_t08,Pacnes_C1,S525N720,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:295-Scr-crBa-3_t08,Pacnes_C1,S527N719,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:289-Scr-Rch-3_t08,Pacnes_C1,S526N719,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:229-Stp-No67-1_t08,Pacnes_C1,S525N719,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:283-Ext-tcMoWs-2_t08,Pacnes_C1,S529N718,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:295-Scr-crBa-2_t08,Pacnes_C1,S527N718,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:289-Scr-Rch-2_t08,Pacnes_C1,S526N718,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:274-Ext-crFoB-2_t08,Pacnes_C1,S525N718,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:283-Ext-tcMoWs-1_t08,Pacnes_C1,S529N717,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:295-Scr-crBa-1_t08,Pacnes_C1,S527N717,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:290-Scr-clCh-4_t08,Pacnes_C1,S529N716,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:254-Stp-Lc79-2_t08,Pacnes_C1,S525N716,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:290-Scr-clCh-3_t08,Pacnes_C1,S529N715,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,A:254-Stp-Lc79-1_t08,Pacnes_C1,S525N715,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:048-Scr-Rc-2_t00,Pacnes_C1,N711S513,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:009-Ext-trFoBs-4_t00,Pacnes_C1,N724S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:009-Ext-trFoBs-3_t00,Pacnes_C1,N723S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:009-Ext-trFoBs-2_t00,Pacnes_C1,N722S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:009-Ext-trFoBs-1_t00,Pacnes_C1,N721S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:007-Ext-bcFoBs-2_t00,Pacnes_C1,N718S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:007-Ext-bcFoBs-1_t00,Pacnes_C1,N717S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:004-Ext-clFoW-1_t00,Pacnes_C1,N712S516,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:004-Ext-clFoW-2_t00,Pacnes_C1,N711S516,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:004-Ext-clFoW-3_t00,Pacnes_C1,N710S516,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:004-Ext-clFoW-4_t00,Pacnes_C1,N709S516,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:046-Scr-Fo-1_t00,Pacnes_C1,N712S515,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:046-Scr-Fo-2_t00,Pacnes_C1,N711S515,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:047-Scr-Lc-2_t00,Pacnes_C1,N711S514,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-9_t00,Pacnes_C1,N705S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-8_t00,Pacnes_C1,N712S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-4_t00,Pacnes_C1,N708S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-3_t00,Pacnes_C1,N707S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-2_t00,Pacnes_C1,N706S505,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-19_t00,Pacnes_C1,N707S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-18_t00,Pacnes_C1,N706S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-17_t00,Pacnes_C1,N705S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-13_t00,Pacnes_C1,N705S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-12_t00,Pacnes_C1,N708S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:005-Ext-brFoBr-11_t00,Pacnes_C1,N707S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:044-Ext-trFoB-8_t00,Pacnes_C1,N712S524,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:044-Ext-trFoB-2_t00,Pacnes_C1,N714S501,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:044-Ext-trFoB-1_t00,Pacnes_C1,N713S501,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:043-Ext-brChB-4_t00,Pacnes_C1,N712S523,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:043-Ext-brChB-3_t00,Pacnes_C1,N711S523,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:043-Ext-brChB-2_t00,Pacnes_C1,N710S523,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-8_t00,Pacnes_C1,N712S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-7_t00,Pacnes_C1,N711S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-6_t00,Pacnes_C1,N710S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-4_t00,Pacnes_C1,N712S519,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-2_t00,Pacnes_C1,N710S519,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-14_t00,Pacnes_C1,N710S522,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-12_t00,Pacnes_C1,N712S521,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-11_t00,Pacnes_C1,N711S521,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:041-Ext-brChB-1_t00,Pacnes_C1,N709S519,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:003-Ext-blFoB-3_t00,Pacnes_C1,N711S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:003-Ext-blFoB-1_t00,Pacnes_C1,N709S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:035-Ext-trMoBs-5_t00,Pacnes_C1,N704S524,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:035-Ext-trMoBs-4_t00,Pacnes_C1,N703S524,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:035-Ext-trMoBs-3_t00,Pacnes_C1,N702S524,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:035-Ext-trMoBs-2_t00,Pacnes_C1,N701S524,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:035-Ext-trMoBs-1_t00,Pacnes_C1,N704S523,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-9_t00,Pacnes_C1,N705S519,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-6_t00,Pacnes_C1,N706S518,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-3_t00,Pacnes_C1,N707S517,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-20_t00,Pacnes_C1,N708S521,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-2_t00,Pacnes_C1,N706S517,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-19_t00,Pacnes_C1,N707S521,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-18_t00,Pacnes_C1,N706S521,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-15_t00,Pacnes_C1,N707S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-14_t00,Pacnes_C1,N706S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-13_t00,Pacnes_C1,N705S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-10_t00,Pacnes_C1,N706S519,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:034-Ext-crNoBs-1_t00,Pacnes_C1,N705S517,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:033-Ext-crNoBs-9_t00,Pacnes_C1,N701S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:033-Ext-crNoBs-4_t00,Pacnes_C1,N704S518,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:033-Ext-crNoBs-18_t00,Pacnes_C1,N702S522,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split,A:033-Ext-crNoBs-1_t00,Pacnes_C1,N701S518,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:031-Ext-trNoBs-4_t00,Pacnes_C1,N716S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:031-Ext-trNoBs-3_t00,Pacnes_C1,N715S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:031-Ext-trNoBs-2_t00,Pacnes_C1,N714S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:031-Ext-trNoBs-1_t00,Pacnes_C1,N713S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:030-Ext-tlNoBs-3_t00,Pacnes_C1,N715S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:030-Ext-tlNoBs-2_t00,Pacnes_C1,N714S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:030-Ext-tlNoBs-1_t00,Pacnes_C1,N713S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:002-Ext-blFoB-4_t00,Pacnes_C1,N712S507,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:029-Ext-tlNoBs-2_t00,Pacnes_C1,N718S501,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:028-Ext-tlMoWd-4_t00,Pacnes_C1,N716S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:028-Ext-tlMoWd-2_t00,Pacnes_C1,N714S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:028-Ext-tlMoWd-1_t00,Pacnes_C1,N713S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:026-Ext-clMoB-4_t00,Pacnes_C1,N718S503,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:026-Ext-clMoB-3_t00,Pacnes_C1,N717S503,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:026-Ext-clMoB-2_t00,Pacnes_C1,N718S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:026-Ext-clMoB-1_t00,Pacnes_C1,N717S502,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool1/split /scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:001-Ext-tcNoW-4_t00,Pacnes_C1,N712S506,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:019-Ext-trChBy-3_t00,Pacnes_C1,N707S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:019-Ext-trChBy-2_t00,Pacnes_C1,N706S520,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:017-Ext-crMoB-1_t00,Pacnes_C1,N705S518,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:015-Ext-bcRcBs-4_t00,Pacnes_C1,N724S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:015-Ext-bcRcBs-2_t00,Pacnes_C1,N722S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:015-Ext-bcRcBs-1_t00,Pacnes_C1,N721S508,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:011-Ext-ccRcBp-4_t00,Pacnes_C1,N724S504,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:011-Ext-ccRcBp-3_t00,Pacnes_C1,N723S504,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:011-Ext-ccRcBp-2_t00,Pacnes_C1,N722S504,1,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2015_Pool2/split,A:011-Ext-ccRcBp-1_t00,Pacnes_C1,N721S504,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:412-Scr-Lc-1_t35,Pacnes_C1,N701S503,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:411-Scr-Fo-2_t35,Pacnes_C1,N702S501,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:413-Scr-Rc-2_t35,Pacnes_C1,N702S502,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:411-Scr-Fo-6_t35,Pacnes_C1,N706S501,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:413-Scr-Rc-7_t35,Pacnes_C1,N707S502,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:413-Scr-Rc-8_t35,Pacnes_C1,N708S502,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:414-Scr-Ch-4_t35,Pacnes_C1,N708S503,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:415-Scr-trBa-2_t35,Pacnes_C1,N710S503,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:413-Scr-Rc-11_t35,Pacnes_C1,N711S502,1,
/scratch/mit_lieberman/raw_data/2018/2018_07_27_Lie_D18-7237/2018_07_Nextseq_Pacnes/split/,A:411-Scr-Fo-12_t35,Pacnes_C1,N712S501,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:434-Scr-Rc-2_t60,Pacnes_C1,N702S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:434-Scr-Rc-4_t60,Pacnes_C1,N704S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:434-Scr-Rc-5_t60,Pacnes_C1,N705S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:438-Scr-Fo-1_t60,Pacnes_C1,N708S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:438-Scr-Fo-3_t60,Pacnes_C1,N710S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:438-Scr-Fo-5_t60,Pacnes_C1,N712S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:438-Scr-Fo-6_t60,Pacnes_C1,N713S517,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:442-Scr-trBa-5_t60,Pacnes_C1,N705S518,1,
/scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4620F/split_next/ /scratch/mit_lieberman/raw_data/2020/200908Lie/re_demux/D20-3874-4623R/split_next/,A:440-Scr-Ch-2_t60,Pacnes_C1,N709S518,1,
