Path,Sample,ReferenceGenome,ProviderName,Subject,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,J:323-Scr-Rc-5_t11,Pacnes_C1,N717S526,J,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:318-Scr-trBa-5_t11,Pacnes_C1,N717S525,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:319-Scr-brBa-1_t11,Pacnes_C1,N713S527,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:319-Scr-brBa-4_t11,Pacnes_C1,N716S527,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:318-Scr-trBa-4_t11,Pacnes_C1,N716S525,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,J:327-Scr-Ch-3_t11,Pacnes_C1,N715S529,J,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,J:323-Scr-Rc-1_t11,Pacnes_C1,N713S526,J,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:319-Scr-brBa-3_t11,Pacnes_C1,N715S527,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:318-Scr-trBa-3_t11,Pacnes_C1,N715S525,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,J:327-Scr-Ch-2_t11,Pacnes_C1,N714S529,J,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:319-Scr-brBa-2_t11,Pacnes_C1,N714S527,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,J:323-Scr-Rc-2_t11,Pacnes_C1,N714S526,J,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool2_HFF5FBGXY/,H:318-Scr-trBa-1_t11,Pacnes_C1,N713S525,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-1_t11,Pacnes_C1,N724S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:304-Scr-Lc-1_t11,Pacnes_C1,N724S514,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:311-Scr-ccCh-1_t11,Pacnes_C1,N724S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:303-Scr-Rc-1_t11,Pacnes_C1,N724S512,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-1_t11,Pacnes_C1,N724S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:307-Scr-crNo-5_t11,Pacnes_C1,N714S509,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-2_t11,Pacnes_C1,N724S509,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:302-Scr-Fo-2_t11,Pacnes_C1,N723S516,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-2_t11,Pacnes_C1,N723S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:311-Scr-ccCh-2_t11,Pacnes_C1,N723S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-3_t11,Pacnes_C1,N723S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-4_t11,Pacnes_C1,N723S509,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:302-Scr-Fo-3_t11,Pacnes_C1,N722S516,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-6_t11,Pacnes_C1,N713S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-3_t11,Pacnes_C1,N722S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:311-Scr-ccCh-3_t11,Pacnes_C1,N722S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-5_t11,Pacnes_C1,N722S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:305-Scr-crCh-3_t11,Pacnes_C1,N722S510,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:321-Scr-clLc-1_t11,Pacnes_C1,N722S509,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:302-Scr-Fo-4_t11,Pacnes_C1,N721S516,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-4_t11,Pacnes_C1,N721S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:304-Scr-Lc-4_t11,Pacnes_C1,N721S514,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:309-Scr-trBa-6_t11,Pacnes_C1,N713S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:311-Scr-ccCh-4_t11,Pacnes_C1,N721S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:303-Scr-Rc-4_t11,Pacnes_C1,N721S512,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:312-Scr-Fo-6_t11,Pacnes_C1,N721S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:321-Scr-clLc-2_t11,Pacnes_C1,N721S509,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:302-Scr-Fo-5_t11,Pacnes_C1,N720S516,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-5_t11,Pacnes_C1,N720S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:304-Scr-Lc-5_t11,Pacnes_C1,N720S514,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:311-Scr-ccCh-5_t11,Pacnes_C1,N720S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:303-Scr-Rc-5_t11,Pacnes_C1,N720S512,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-6_t11,Pacnes_C1,N713S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:317-Scr-Ch-1_t11,Pacnes_C1,N720S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:317-Scr-Ch-2_t11,Pacnes_C1,N720S510,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:317-Scr-Ch-3_t11,Pacnes_C1,N720S509,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:302-Scr-Fo-6_t11,Pacnes_C1,N719S516,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:310-Scr-tlBa-6_t11,Pacnes_C1,N719S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:317-Scr-Ch-4_t11,Pacnes_C1,N719S511,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:308-Scr-clNo-5_t11,Pacnes_C1,N713S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-1_t11,Pacnes_C1,N718S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:309-Scr-trBa-1_t11,Pacnes_C1,N718S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-1_t11,Pacnes_C1,N718S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:308-Scr-clNo-1_t11,Pacnes_C1,N718S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:315-Scr-crNo-1_t11,Pacnes_C1,N718S512,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:306-Scr-clCh-1_t11,Pacnes_C1,N718S511,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:316-Scr-clNo-1_t11,Pacnes_C1,N718S510,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-2_t11,Pacnes_C1,N717S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:315-Scr-crNo-6_t11,Pacnes_C1,N713S512,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:309-Scr-trBa-2_t11,Pacnes_C1,N717S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-2_t11,Pacnes_C1,N717S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:308-Scr-clNo-2_t11,Pacnes_C1,N717S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:315-Scr-crNo-2_t11,Pacnes_C1,N717S512,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:307-Scr-crNo-2_t11,Pacnes_C1,N717S509,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-3_t11,Pacnes_C1,N716S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:309-Scr-trBa-3_t11,Pacnes_C1,N716S515,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-3_t11,Pacnes_C1,N716S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:306-Scr-clCh-6_t11,Pacnes_C1,N713S511,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:315-Scr-crNo-3_t11,Pacnes_C1,N716S512,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:306-Scr-clCh-3_t11,Pacnes_C1,N716S511,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:307-Scr-crNo-3_t11,Pacnes_C1,N716S509,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-4_t11,Pacnes_C1,N715S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-4_t11,Pacnes_C1,N715S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:308-Scr-clNo-3_t11,Pacnes_C1,N715S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:306-Scr-clCh-4_t11,Pacnes_C1,N715S511,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:316-Scr-clNo-4_t11,Pacnes_C1,N715S510,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:307-Scr-crNo-4_t11,Pacnes_C1,N715S509,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:313-Scr-Rc-5_t11,Pacnes_C1,N714S516,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:314-Scr-Lc-5_t11,Pacnes_C1,N714S514,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:308-Scr-clNo-4_t11,Pacnes_C1,N714S513,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,H:315-Scr-crNo-5_t11,Pacnes_C1,N714S512,H,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_08_Pool1_HHW2FBGXY/,B:307-Scr-crNo-6_t11,Pacnes_C1,N713S509,B,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:170-Stp-Rc24-4_t07,Pacnes_C1,S516N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:166-Stp-Rc23-4_t07,Pacnes_C1,S515N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:170-Stp-Rc24-3_t07,Pacnes_C1,S516N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:166-Stp-Rc23-3_t07,Pacnes_C1,S515N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:170-Stp-Rc24-2_t07,Pacnes_C1,S516N714,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:166-Stp-Rc23-2_t07,Pacnes_C1,S515N714,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:161-Stp-No21-4_t07,Pacnes_C1,S516N724,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:168-Stp-Rc22-4_t07,Pacnes_C1,S515N724,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:161-Stp-No21-3_t07,Pacnes_C1,S516N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:168-Stp-Rc22-3_t07,Pacnes_C1,S515N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:161-Stp-No21-2_t07,Pacnes_C1,S516N722,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:170-Stp-Rc24-1_t07,Pacnes_C1,S516N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:168-Stp-Rc22-2_t07,Pacnes_C1,S515N722,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:161-Stp-No21-1_t07,Pacnes_C1,S516N721,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:168-Stp-Rc22-1_t07,Pacnes_C1,S515N721,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:172-Stp-Rc19-4_t07,Pacnes_C1,S516N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:160-Stp-No20-4_t07,Pacnes_C1,S515N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:172-Stp-Rc19-3_t07,Pacnes_C1,S516N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:160-Stp-No20-3_t07,Pacnes_C1,S515N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:172-Stp-Rc19-2_t07,Pacnes_C1,S516N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:160-Stp-No20-2_t07,Pacnes_C1,S515N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:172-Stp-Rc19-1_t07,Pacnes_C1,S516N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:166-Stp-Rc23-1_t07,Pacnes_C1,S515N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:181-Scr-Rc-4_t07,Pacnes_C1,S507N724,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:148-Stp-Lc16-4_t07,Pacnes_C1,S506N724,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:181-Scr-Rc-3_t07,Pacnes_C1,S507N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:148-Stp-Lc16-3_t07,Pacnes_C1,S506N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:147-Stp-Lc16-3_t07,Pacnes_C1,S502N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:115-Stp-Lc7-3_t07,Pacnes_C1,S501N723,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:127-Stp-Lc12-1_t07,Pacnes_C1,S508N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:183-Scr-crFo-2_t07,Pacnes_C1,S507N722,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:140-Stp-Lc14-2_t07,Pacnes_C1,S506N722,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:183-Scr-crFo-1_t07,Pacnes_C1,S507N721,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:140-Stp-Lc14-1_t07,Pacnes_C1,S506N721,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:120-Stp-Lc11-1_t07,Pacnes_C1,S507N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:107-Stp-Fo6-1_t07,Pacnes_C1,S503N721,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:141-Stp-Lc14-3_t07,Pacnes_C1,S507N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:141-Stp-Lc14-2_t07,Pacnes_C1,S506N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:141-Stp-Lc14-1_t07,Pacnes_C1,S505N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:103-Stp-Fo2-4_t07,Pacnes_C1,S504N720,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:190-Scr-crSh-3_t07,Pacnes_C1,S507N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:118-Stp-Lc8-3_t07,Pacnes_C1,S506N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:129-Stp-Lc12-3_t07,Pacnes_C1,S505N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:193-Scr-clCh-3_t07,Pacnes_C1,S504N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:189-Scr-crCh-3_t07,Pacnes_C1,S503N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:117-Stp-Lc11-3_t07,Pacnes_C1,S502N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:114-Stp-Lc7-1_t07,Pacnes_C1,S505N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:125-Stp-Lc12-3_t07,Pacnes_C1,S501N719,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:143-Stp-Lc15-2_t07,Pacnes_C1,S508N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:182-Scr-Lc-2_t07,Pacnes_C1,S507N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:132-Stp-Lc10-2_t07,Pacnes_C1,S506N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:191-Scr-Nk-2_t07,Pacnes_C1,S504N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:145-Stp-Lc11-2_t07,Pacnes_C1,S503N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:106-Stp-Fo3-2_t07,Pacnes_C1,S502N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:105-Stp-Fo3-2_t07,Pacnes_C1,S501N718,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:128-Stp-Lc12-1_t07,Pacnes_C1,S508N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:190-Scr-crSh-1_t07,Pacnes_C1,S507N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:118-Stp-Lc8-1_t07,Pacnes_C1,S506N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:129-Stp-Lc12-1_t07,Pacnes_C1,S505N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:193-Scr-clCh-1_t07,Pacnes_C1,S504N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:189-Scr-crCh-1_t07,Pacnes_C1,S503N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:117-Stp-Lc11-1_t07,Pacnes_C1,S502N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:125-Stp-Lc12-1_t07,Pacnes_C1,S501N717,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:139-Stp-Lc14-3_t07,Pacnes_C1,S508N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:139-Stp-Lc14-2_t07,Pacnes_C1,S507N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:139-Stp-Lc14-1_t07,Pacnes_C1,S506N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:119-Stp-Lc12-1_t07,Pacnes_C1,S503N713,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:109-Stp-Fo6-4_t07,Pacnes_C1,S505N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:103-Stp-Fo2-3_t07,Pacnes_C1,S504N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:123-Stp-Lc12-3_t07,Pacnes_C1,S502N716,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:127-Stp-Lc12-3_t07,Pacnes_C1,S508N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:120-Stp-Lc11-3_t07,Pacnes_C1,S507N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:114-Stp-Lc7-3_t07,Pacnes_C1,S505N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:119-Stp-Lc12-3_t07,Pacnes_C1,S503N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:113-Stp-Lc9-3_t07,Pacnes_C1,S501N715,F,
/scratch/mit_lieberman/raw_data/2018/Pacnes_biogeo/2016_07_Pool_HV2T3BGXX,F:185-Scr-Fo-1_t07,Pacnes_C1,S508N714,F,
