Path, Sample, ReferenceGenome, ProviderName, Subject
/not/used,F:192-Scr-clCh-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,5
/not/used,F:188-Scr-ccCh-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,5
/not/used,F:123-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,5
/not/used,F:113-Stp-Lc9-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,5
/not/used,B:304-Scr-Lc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:311-Scr-ccCh-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:307-Scr-crNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:302-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:302-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:302-Scr-Fo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:311-Scr-ccCh-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:302-Scr-Fo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:309-Scr-trBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:306-Scr-clCh-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:307-Scr-crNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:306-Scr-clCh-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:307-Scr-crNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:074-Scr-tlBa-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:089-Ext-clChBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:089-Ext-clChBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:089-Ext-clChBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:089-Ext-clChBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:088-Ext-ccChBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:088-Ext-ccChBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:083-Ext-crNoBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:083-Ext-crNoBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:083-Ext-crNoBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:079-Ext-lcFoBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:079-Ext-lcFoBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:073-Scr-Ch-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:072-Scr-Rc-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:071-Scr-Lc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:070-Scr-Fo-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:070-Scr-Fo-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:090-Ext-crChBs-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:090-Ext-crChBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,B:090-Ext-crChBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,6
/not/used,L:362-Scr-Ch-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:357-Scr-Fo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:362-Scr-Ch-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:357-Scr-Fo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:363-Scr-trBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:361-Scr-clNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:362-Scr-Ch-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:363-Scr-trBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:362-Scr-Ch-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:359-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:363-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:361-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:362-Scr-Ch-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:358-Scr-Rc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:360-Scr-crNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:359-Scr-Lc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:363-Scr-trBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:361-Scr-clNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:362-Scr-Ch-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:358-Scr-Rc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:360-Scr-crNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:359-Scr-Lc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:357-Scr-Fo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:361-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:358-Scr-Rc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:360-Scr-crNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:357-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:357-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:364-Scr-tlBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,L:364-Scr-tlBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,7
/not/used,F:147-Stp-Lc16-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:115-Stp-Lc7-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:127-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:120-Stp-Lc11-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:141-Stp-Lc14-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:141-Stp-Lc14-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:141-Stp-Lc14-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:103-Stp-Fo2-4_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:129-Stp-Lc12-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:114-Stp-Lc7-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:143-Stp-Lc15-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:132-Stp-Lc10-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:145-Stp-Lc11-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:106-Stp-Fo3-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:128-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:129-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:109-Stp-Fo6-4_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:127-Stp-Lc12-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:120-Stp-Lc11-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:114-Stp-Lc7-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:109-Stp-Fo6-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,F:102-Stp-Fo1-2_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,8
/not/used,I:339-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:336-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:339-Scr-clNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:339-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:336-Scr-trBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:336-Scr-trBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:336-Scr-trBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:333-Scr-crRc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:333-Scr-crRc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:333-Scr-crRc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:334-Scr-clLc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:333-Scr-crRc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:332-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:332-Scr-Lc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:331-Scr-Rc-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:330-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:340-Scr-ccBa-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:340-Scr-ccBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:340-Scr-ccBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,I:340-Scr-ccBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,9
/not/used,Q:396-Ext-tlBaB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:403-Scr-ccBa-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:404-Scr-Lc-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:403-Scr-ccBa-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:402-Scr-tlBa-8_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:402-Scr-tlBa-7_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:400-Scr-tcBa-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:400-Scr-tcBa-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:400-Scr-tcBa-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:397-Ext-tcBaB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:397-Ext-tcBaB-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:397-Ext-tcBaB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:399-Ext-ccBaB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:399-Ext-ccBaB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:397-Ext-tcBaB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:397-Ext-tcBaB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:398-Ext-tlBaB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:398-Ext-tlBaB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:395-Ext-trBaB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,Q:396-Ext-tlBaB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,10
/not/used,J:326-Scr-clNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:323-Scr-Rc-7_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:329-Scr-tlBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:326-Scr-clNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:322-Scr-Fo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:326-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:322-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:326-Scr-clNo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:326-Scr-clNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:322-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:326-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:327-Scr-Ch-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:323-Scr-Rc-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:327-Scr-Ch-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:323-Scr-Rc-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:327-Scr-Ch-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,J:323-Scr-Rc-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,11
/not/used,B:310-Scr-tlBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:310-Scr-tlBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:304-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:309-Scr-trBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:307-Scr-crNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:308-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:074-Scr-tlBa-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:074-Scr-tlBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:074-Scr-tlBa-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:083-Ext-crNoBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:078-Ext-trFoBp-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:077-Scr-brBa-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:076-Scr-blBa-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:076-Scr-blBa-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,12
/not/used,B:303-Scr-Rc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:304-Scr-Lc-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:308-Scr-clNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:091-Ext-blNoBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:091-Ext-blNoBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:082-Ext-clNoBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:080-Ext-RcBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:080-Ext-RcBs-1_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:072-Scr-Rc-4_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:072-Scr-Rc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:071-Scr-Lc-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,B:071-Scr-Lc-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,13
/not/used,R:410-Ext-blFoBs-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:405-Ext-tlLcB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:405-Ext-tlLcB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:407-Ext-ChB-6_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:407-Ext-ChB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:407-Ext-ChB-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:407-Ext-ChB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:406-Ext-ChB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:406-Ext-ChB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:410-Ext-blFoBs-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,R:410-Ext-blFoBs-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,14
/not/used,N:372-Scr-tlBa-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:365-Scr-Fo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:365-Scr-Fo-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:365-Scr-Fo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:372-Scr-tlBa-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:372-Scr-tlBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:372-Scr-tlBa-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:369-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:371-Scr-trBa-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,N:371-Scr-trBa-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,15
/not/used,Q:404-Scr-Lc-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:402-Scr-tlBa-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:402-Scr-tlBa-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:401-Scr-trBa-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:401-Scr-trBa-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:394-Ext-clChB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:400-Scr-tcBa-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:394-Ext-clChB-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:394-Ext-clChB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,Q:394-Ext-clChB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,16
/not/used,K:344-Scr-crNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:344-Scr-crNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:345-Scr-clNo-5_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:345-Scr-clNo-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:345-Scr-clNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:345-Scr-clNo-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:343-Scr-Lc-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:343-Scr-Lc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,K:342-Scr-Rc-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,17
/not/used,R:407-Ext-ChB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-8_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-6_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-5_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-7_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-4_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-3_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-2_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,R:408-Ext-ccRcB-1_t15,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,18
/not/used,A:411-Scr-Fo-3_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-4_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-5_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-7_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-9_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:418-Scr-brBa-1_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-10_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,A:411-Scr-Fo-11_t35,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,19
/not/used,B:311-Scr-ccCh-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:311-Scr-ccCh-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:311-Scr-ccCh-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:306-Scr-clCh-3_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:306-Scr-clCh-4_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:080-Ext-RcBs-2_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,B:090-Ext-crChBs-3_t00,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,20
/not/used,F:118-Stp-Lc8-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:117-Stp-Lc11-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:125-Stp-Lc12-3_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:118-Stp-Lc8-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:117-Stp-Lc11-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:125-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,F:119-Stp-Lc12-1_t07,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,21
/not/used,M:353-Scr-clNo-6_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
/not/used,M:354-Scr-Ch-1_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
/not/used,M:353-Scr-clNo-2_t11,A_440-Scr-Ch-3_scaffold-3-4,XXXXXXXX,22
