Path,Sample,ReferenceGenome,Outgroup
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:307-Scr-crNo-2_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:313-Scr-Rc-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:309-Scr-trBa-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:314-Scr-Lc-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:306-Scr-clCh-6_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:315-Scr-crNo-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:306-Scr-clCh-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:316-Scr-clNo-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:307-Scr-crNo-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:313-Scr-Rc-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:309-Scr-trBa-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:314-Scr-Lc-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:308-Scr-clNo-3_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:315-Scr-crNo-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:316-Scr-clNo-6_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:306-Scr-clCh-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:316-Scr-clNo-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:307-Scr-crNo-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:313-Scr-Rc-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:309-Scr-trBa-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:314-Scr-Lc-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:308-Scr-clNo-4_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:315-Scr-crNo-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:306-Scr-clCh-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,H:316-Scr-clNo-5_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,B:307-Scr-crNo-6_t11,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:160-Stp-No20-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:170-Stp-Rc24-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:166-Stp-Rc23-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:170-Stp-Rc24-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:166-Stp-Rc23-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:170-Stp-Rc24-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:166-Stp-Rc23-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:161-Stp-No21-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:168-Stp-Rc22-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:161-Stp-No21-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:168-Stp-Rc22-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:161-Stp-No21-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:170-Stp-Rc24-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:168-Stp-Rc22-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:161-Stp-No21-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:168-Stp-Rc22-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:172-Stp-Rc19-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:160-Stp-No20-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:172-Stp-Rc19-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:160-Stp-No20-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:172-Stp-Rc19-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:160-Stp-No20-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:172-Stp-Rc19-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:166-Stp-Rc23-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:122-Stp-Lc8-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:181-Scr-Rc-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:148-Stp-Lc16-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:116-Stp-Lc10-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:121-Stp-Lc11-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:111-Stp-Lc9-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:147-Stp-Lc16-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:111-Stp-Lc9-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:115-Stp-Lc7-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:122-Stp-Lc8-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:181-Scr-Rc-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:148-Stp-Lc16-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:116-Stp-Lc10-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:121-Stp-Lc11-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:180-Scr-Ch-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:147-Stp-Lc16-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:115-Stp-Lc7-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:144-Stp-Lc15-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:127-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:183-Scr-crFo-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:140-Stp-Lc14-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:101-Stp-Fo4-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:131-Stp-Lc11-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:107-Stp-Fo6-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:138-Stp-Lc14-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:110-Stp-Fo3-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:144-Stp-Lc15-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:183-Scr-crFo-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:140-Stp-Lc14-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:120-Stp-Lc11-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:101-Stp-Fo4-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:131-Stp-Lc11-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:107-Stp-Fo6-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:138-Stp-Lc14-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:110-Stp-Fo3-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:141-Stp-Lc14-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:141-Stp-Lc14-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:141-Stp-Lc14-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:141-Stp-Lc14-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:103-Stp-Fo2-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:134-Stp-Lc10-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:187-Scr-clCh-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:187-Scr-clCh-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:187-Scr-clCh-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:128-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:190-Scr-crSh-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:118-Stp-Lc8-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:129-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:193-Scr-clCh-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:189-Scr-crCh-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:117-Stp-Lc11-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:114-Stp-Lc7-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:125-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:143-Stp-Lc15-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:182-Scr-Lc-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:132-Stp-Lc10-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:146-Stp-Lc15-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:191-Scr-Nk-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:145-Stp-Lc11-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:106-Stp-Fo3-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:105-Stp-Fo3-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:128-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:136-Stp-Lc10-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:190-Scr-crSh-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:118-Stp-Lc8-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:129-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:193-Scr-clCh-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:189-Scr-crCh-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:117-Stp-Lc11-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:125-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:139-Stp-Lc14-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:139-Stp-Lc14-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:139-Stp-Lc14-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:119-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:109-Stp-Fo6-4_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:103-Stp-Fo2-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:103-Stp-Fo2-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:123-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:112-Stp-Lc9-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:127-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:120-Stp-Lc11-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:134-Stp-Lc10-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:114-Stp-Lc7-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:136-Stp-Lc10-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:133-Stp-Lc10-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:119-Stp-Lc12-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:133-Stp-Lc10-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:113-Stp-Lc9-3_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:185-Scr-Fo-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:142-Stp-Lc15-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:192-Scr-clCh-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:109-Stp-Fo6-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:102-Stp-Fo1-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:188-Scr-ccCh-2_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:123-Stp-Lc12-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,F:113-Stp-Lc9-1_t07,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:214-Stp-No62-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:205-Stp-Rc59-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:197-Stp-Rc57-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:236-Stp-Rc69-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:200-Stp-Rc58-4_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:208-Stp-Rc60-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:252-Stp-Lc78-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:214-Stp-No62-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:205-Stp-Rc59-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:197-Stp-Rc57-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:236-Stp-Rc69-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:200-Stp-Rc58-3_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:252-Stp-Lc78-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:198-Stp-Rc58-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:239-Stp-Rc69-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:199-Stp-Rc58-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:210-Stp-Rc60-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:203-Stp-Rc59-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:200-Stp-Rc58-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:281-Ext-crMoW-4_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:239-Stp-Rc69-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:244-Stp-Rc70-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:199-Stp-Rc58-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:210-Stp-Rc60-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:203-Stp-Rc59-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:200-Stp-Rc58-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:281-Ext-crMoW-3_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:216-Stp-No62-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:245-Stp-Rc70-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:196-Stp-Rc57-4_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:195-Stp-No66-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:206-Stp-Rc59-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:297-Scr-crBa-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:281-Ext-crMoW-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:216-Stp-No62-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:245-Stp-Rc70-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:196-Stp-Rc57-3_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:206-Stp-Rc59-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:297-Scr-crBa-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:211-Stp-Rc60-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:281-Ext-crMoW-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:213-Stp-Rc56-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:204-Stp-Rc59-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:196-Stp-Rc57-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:201-Stp-Rc58-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:253-Stp-Lc78-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:209-Stp-Rc60-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:207-Stp-Rc60-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:213-Stp-Rc56-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:204-Stp-Rc59-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:196-Stp-Rc57-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:201-Stp-Rc58-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:253-Stp-Lc78-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:209-Stp-Rc60-1_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:215-Stp-No62-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:217-Stp-No63-2_t08,Pacnes_C1,0
/scratch/mit_lieberman/projects/aro_cacnes_biogeo/3_refgenome_mapping,A:238-Stp-Rc69-2_t08,Pacnes_C1,0
